hour,month,day,hour_of_day,t_ambient_C,t_internal_C,heater_on,fan_on,charge_inhibit,q_heater_W,q_fan_W,stress_t_ambient_C,stress_t_internal_C,stress_heater_on,stress_fan_on,stress_charge_inhibit,stress_q_heater_W,stress_q_fan_W
6851,10,13,11,11.9,15.7,0,0,0,0.0,0.0,12.6,16.4,0,0,0,0.0,0.0
6852,10,13,12,13.6,16.2,0,0,0,0.0,0.0,14.4,16.9,0,0,0,0.0,0.0
6853,10,13,13,15.4,16.8,0,0,0,0.0,0.0,16.2,17.5,0,0,0,0.0,0.0
6854,10,13,14,17.0,17.4,0,0,0,0.0,0.0,17.9,18.1,0,0,0,0.0,0.0
6855,10,13,15,18.4,18.1,0,0,0,0.0,0.0,19.3,18.8,0,0,0,0.0,0.0
6856,10,13,16,19.4,18.7,0,0,0,0.0,0.0,20.4,19.4,0,0,0,0.0,0.0
6857,10,13,17,20.1,19.2,0,0,0,0.0,0.0,21.1,20.0,0,0,0,0.0,0.0
6858,10,13,18,20.3,19.6,0,0,0,0.0,0.0,21.3,20.4,0,0,0,0.0,0.0
6859,10,13,19,20.1,19.9,0,0,0,0.0,0.0,21.1,20.7,0,0,0,0.0,0.0
6860,10,13,20,19.4,20.2,0,0,0,0.0,0.0,20.4,21.0,0,0,0,0.0,0.0
6861,10,13,21,18.4,20.3,0,0,0,0.0,0.0,19.3,21.1,0,0,0,0.0,0.0
6862,10,13,22,17.0,20.3,0,0,0,0.0,0.0,17.9,21.1,0,0,0,0.0,0.0
6863,10,13,23,15.4,20.1,0,0,0,0.0,0.0,16.2,21.0,0,0,0,0.0,0.0
6864,10,14,0,14.1,19.9,0,0,0,0.0,0.0,14.8,20.7,0,0,0,0.0,0.0
6865,10,14,1,12.4,19.5,0,0,0,0.0,0.0,13.0,20.3,0,0,0,0.0,0.0
6866,10,14,2,10.7,19.0,0,0,0,0.0,0.0,11.4,19.8,0,0,0,0.0,0.0
6867,10,14,3,9.4,18.5,0,0,0,0.0,0.0,9.9,19.2,0,0,0,0.0,0.0
6868,10,14,4,8.3,17.8,0,0,0,0.0,0.0,8.8,18.6,0,0,0,0.0,0.0
6869,10,14,5,7.6,17.2,0,0,0,0.0,0.0,8.1,18.0,0,0,0,0.0,0.0
6870,10,14,6,7.4,16.7,0,0,0,0.0,0.0,7.9,17.4,0,0,0,0.0,0.0
6871,10,14,7,7.6,16.2,0,0,0,0.0,0.0,8.1,16.9,0,0,0,0.0,0.0
6872,10,14,8,8.3,16.0,0,0,0,0.0,0.0,8.8,16.7,0,0,0,0.0,0.0
6873,10,14,9,9.4,16.0,0,0,0,0.0,0.0,9.9,16.7,0,0,0,0.0,0.0
6874,10,14,10,10.7,16.2,0,0,0,0.0,0.0,11.4,16.8,0,0,0,0.0,0.0
6875,10,14,11,12.4,16.5,0,0,0,0.0,0.0,13.0,17.1,0,0,0,0.0,0.0
6876,10,14,12,14.1,16.9,0,0,0,0.0,0.0,14.8,17.6,0,0,0,0.0,0.0
6877,10,14,13,15.8,17.5,0,0,0,0.0,0.0,16.6,18.2,0,0,0,0.0,0.0
6878,10,14,14,17.4,18.1,0,0,0,0.0,0.0,18.3,18.8,0,0,0,0.0,0.0
6879,10,14,15,18.8,18.7,0,0,0,0.0,0.0,19.8,19.5,0,0,0,0.0,0.0
6880,10,14,16,19.9,19.3,0,0,0,0.0,0.0,20.9,20.1,0,0,0,0.0,0.0
6881,10,14,17,20.6,19.8,0,0,0,0.0,0.0,21.6,20.6,0,0,0,0.0,0.0
6882,10,14,18,20.8,20.2,0,0,0,0.0,0.0,21.8,21.0,0,0,0,0.0,0.0
6883,10,14,19,20.6,20.5,0,0,0,0.0,0.0,21.6,21.3,0,0,0,0.0,0.0
6884,10,14,20,19.9,20.7,0,0,0,0.0,0.0,20.9,21.6,0,0,0,0.0,0.0
6885,10,14,21,18.8,20.9,0,0,0,0.0,0.0,19.8,21.7,0,0,0,0.0,0.0
6886,10,14,22,17.4,20.8,0,0,0,0.0,0.0,18.3,21.7,0,0,0,0.0,0.0
6887,10,14,23,15.8,20.7,0,0,0,0.0,0.0,16.6,21.5,0,0,0,0.0,0.0
6888,10,15,0,13.5,20.3,0,0,0,0.0,0.0,14.2,21.2,0,0,0,0.0,0.0
6889,10,15,1,11.7,19.9,0,0,0,0.0,0.0,12.4,20.7,0,0,0,0.0,0.0
6890,10,15,2,10.1,19.3,0,0,0,0.0,0.0,10.7,20.1,0,0,0,0.0,0.0
6891,10,15,3,8.7,18.6,0,0,0,0.0,0.0,9.3,19.4,0,0,0,0.0,0.0
6892,10,15,4,7.7,18.0,0,0,0,0.0,0.0,8.2,18.7,0,0,0,0.0,0.0
6893,10,15,5,7.0,17.3,0,0,0,0.0,0.0,7.5,18.0,0,0,0,0.0,0.0
6894,10,15,6,6.8,16.6,0,0,0,0.0,0.0,7.3,17.4,0,0,0,0.0,0.0
6895,10,15,7,7.0,16.2,0,0,0,0.0,0.0,7.5,16.9,0,0,0,0.0,0.0
6896,10,15,8,7.7,15.9,0,0,0,0.0,0.0,8.2,16.6,0,0,0,0.0,0.0
6897,10,15,9,8.7,15.8,0,0,0,0.0,0.0,9.3,16.5,0,0,0,0.0,0.0
6898,10,15,10,10.1,16.0,0,0,0,0.0,0.0,10.7,16.6,0,0,0,0.0,0.0
6899,10,15,11,11.7,16.2,0,0,0,0.0,0.0,12.4,16.9,0,0,0,0.0,0.0
6900,10,15,12,13.5,16.7,0,0,0,0.0,0.0,14.2,17.4,0,0,0,0.0,0.0
6901,10,15,13,15.2,17.2,0,0,0,0.0,0.0,16.0,17.9,0,0,0,0.0,0.0
6902,10,15,14,16.8,17.8,0,0,0,0.0,0.0,17.7,18.5,0,0,0,0.0,0.0
6903,10,15,15,18.2,18.4,0,0,0,0.0,0.0,19.1,19.1,0,0,0,0.0,0.0
6904,10,15,16,19.3,18.9,0,0,0,0.0,0.0,20.2,19.7,0,0,0,0.0,0.0
6905,10,15,17,19.9,19.4,0,0,0,0.0,0.0,20.9,20.2,0,0,0,0.0,0.0
6906,10,15,18,20.2,19.8,0,0,0,0.0,0.0,21.2,20.6,0,0,0,0.0,0.0
6907,10,15,19,19.9,20.1,0,0,0,0.0,0.0,20.9,20.9,0,0,0,0.0,0.0
6908,10,15,20,19.3,20.3,0,0,0,0.0,0.0,20.2,21.1,0,0,0,0.0,0.0
6909,10,15,21,18.2,20.4,0,0,0,0.0,0.0,19.1,21.2,0,0,0,0.0,0.0
6910,10,15,22,16.8,20.4,0,0,0,0.0,0.0,17.7,21.2,0,0,0,0.0,0.0
6911,10,15,23,15.2,20.2,0,0,0,0.0,0.0,16.0,21.0,0,0,0,0.0,0.0
6912,10,16,0,12.0,19.8,0,0,0,0.0,0.0,12.7,20.6,0,0,0,0.0,0.0
6913,10,16,1,10.3,19.2,0,0,0,0.0,0.0,10.9,20.0,0,0,0,0.0,0.0
6914,10,16,2,8.6,18.6,0,0,0,0.0,0.0,9.3,19.4,0,0,0,0.0,0.0
6915,10,16,3,7.3,17.9,0,0,0,0.0,0.0,7.8,18.6,0,0,0,0.0,0.0
6916,10,16,4,6.2,17.1,0,0,0,0.0,0.0,6.7,17.9,0,0,0,0.0,0.0
6917,10,16,5,5.5,16.4,0,0,0,0.0,0.0,6.0,17.1,0,0,0,0.0,0.0
6918,10,16,6,5.3,15.7,0,0,0,0.0,0.0,5.8,16.4,0,0,0,0.0,0.0
6919,10,16,7,5.5,15.2,0,0,0,0.0,0.0,6.0,15.9,0,0,0,0.0,0.0
6920,10,16,8,6.2,14.9,0,0,0,0.0,0.0,6.7,15.5,0,0,0,0.0,0.0
6921,10,16,9,7.3,14.8,0,0,0,0.0,0.0,7.8,15.4,0,0,0,0.0,0.0
6922,10,16,10,8.6,14.8,0,0,0,0.0,0.0,9.3,15.5,0,0,0,0.0,0.0
6923,10,16,11,10.3,15.1,0,0,0,0.0,0.0,10.9,15.8,0,0,0,0.0,0.0
6924,10,16,12,12.0,15.5,0,0,0,0.0,0.0,12.7,16.2,0,0,0,0.0,0.0
6925,10,16,13,13.7,16.0,0,0,0,0.0,0.0,14.5,16.7,0,0,0,0.0,0.0
6926,10,16,14,15.3,16.6,0,0,0,0.0,0.0,16.2,17.3,0,0,0,0.0,0.0
6927,10,16,15,16.7,17.1,0,0,0,0.0,0.0,17.7,17.9,0,0,0,0.0,0.0
6928,10,16,16,17.8,17.7,0,0,0,0.0,0.0,18.8,18.4,0,0,0,0.0,0.0
6929,10,16,17,18.5,18.1,0,0,0,0.0,0.0,19.5,18.9,0,0,0,0.0,0.0
6930,10,16,18,18.7,18.5,0,0,0,0.0,0.0,19.7,19.3,0,0,0,0.0,0.0
6931,10,16,19,18.5,18.8,0,0,0,0.0,0.0,19.5,19.6,0,0,0,0.0,0.0
6932,10,16,20,17.8,19.0,0,0,0,0.0,0.0,18.8,19.8,0,0,0,0.0,0.0
6933,10,16,21,16.7,19.0,0,0,0,0.0,0.0,17.7,19.9,0,0,0,0.0,0.0
6934,10,16,22,15.3,19.0,0,0,0,0.0,0.0,16.2,19.8,0,0,0,0.0,0.0
6935,10,16,23,13.7,18.8,0,0,0,0.0,0.0,14.5,19.7,0,0,0,0.0,0.0
6936,10,17,0,10.2,18.4,0,0,0,0.0,0.0,11.0,19.2,0,0,0,0.0,0.0
6937,10,17,1,8.5,17.8,0,0,0,0.0,0.0,9.2,18.6,0,0,0,0.0,0.0
6938,10,17,2,6.9,17.1,0,0,0,0.0,0.0,7.5,17.9,0,0,0,0.0,0.0
6939,10,17,3,5.5,16.4,0,0,0,0.0,0.0,6.0,17.1,0,0,0,0.0,0.0
6940,10,17,4,4.4,15.6,0,0,0,0.0,0.0,4.9,16.3,0,0,0,0.0,0.0
6941,10,17,5,3.7,14.8,0,0,0,0.0,0.0,4.2,15.6,0,0,0,0.0,0.0
6942,10,17,6,3.5,14.1,0,0,0,0.0,0.0,4.0,14.8,0,0,0,0.0,0.0
6943,10,17,7,3.7,13.6,0,0,0,0.0,0.0,4.2,14.3,0,0,0,0.0,0.0
6944,10,17,8,4.4,13.3,0,0,0,0.0,0.0,4.9,13.9,0,0,0,0.0,0.0
6945,10,17,9,5.5,13.1,0,0,0,0.0,0.0,6.0,13.8,0,0,0,0.0,0.0
6946,10,17,10,6.9,13.2,0,0,0,0.0,0.0,7.5,13.9,0,0,0,0.0,0.0
6947,10,17,11,8.5,13.4,0,0,0,0.0,0.0,9.2,14.1,0,0,0,0.0,0.0
6948,10,17,12,10.2,13.8,0,0,0,0.0,0.0,11.0,14.5,0,0,0,0.0,0.0
6949,10,17,13,11.9,14.3,0,0,0,0.0,0.0,12.8,15.0,0,0,0,0.0,0.0
6950,10,17,14,13.6,14.9,0,0,0,0.0,0.0,14.4,15.6,0,0,0,0.0,0.0
6951,10,17,15,14.9,15.4,0,0,0,0.0,0.0,15.9,16.2,0,0,0,0.0,0.0
6952,10,17,16,16.0,16.0,0,0,0,0.0,0.0,17.0,16.7,0,0,0,0.0,0.0
6953,10,17,17,16.7,16.4,0,0,0,0.0,0.0,17.7,17.2,0,0,0,0.0,0.0
6954,10,17,18,16.9,16.7,0,0,0,0.0,0.0,17.9,17.5,0,0,0,0.0,0.0
6955,10,17,19,16.7,17.0,0,0,0,0.0,0.0,17.7,17.8,0,0,0,0.0,0.0
6956,10,17,20,16.0,17.2,0,0,0,0.0,0.0,17.0,18.0,0,0,0,0.0,0.0
6957,10,17,21,14.9,17.3,0,0,0,0.0,0.0,15.9,18.1,0,0,0,0.0,0.0
6958,10,17,22,13.6,17.3,0,0,0,0.0,0.0,14.4,18.1,0,0,0,0.0,0.0
6959,10,17,23,11.9,17.1,0,0,0,0.0,0.0,12.8,17.9,0,0,0,0.0,0.0
6960,10,18,0,8.7,16.6,0,0,0,0.0,0.0,9.5,17.5,0,0,0,0.0,0.0
6961,10,18,1,7.0,16.1,0,0,0,0.0,0.0,7.7,16.9,0,0,0,0.0,0.0
6962,10,18,2,5.4,15.4,0,0,0,0.0,0.0,6.0,16.2,0,0,0,0.0,0.0
6963,10,18,3,4.0,14.7,0,0,0,0.0,0.0,4.6,15.5,0,0,0,0.0,0.0
6964,10,18,4,2.9,13.9,0,0,0,0.0,0.0,3.5,14.7,0,0,0,0.0,0.0
6965,10,18,5,2.3,13.2,0,0,0,0.0,0.0,2.8,13.9,0,0,0,0.0,0.0
6966,10,18,6,2.0,12.5,0,0,0,0.0,0.0,2.5,13.2,0,0,0,0.0,0.0
6967,10,18,7,2.3,12.0,0,0,0,0.0,0.0,2.8,12.7,0,0,0,0.0,0.0
6968,10,18,8,2.9,11.7,0,0,0,0.0,0.0,3.5,12.3,0,0,0,0.0,0.0
6969,10,18,9,4.0,11.5,0,0,0,0.0,0.0,4.6,12.2,0,0,0,0.0,0.0
6970,10,18,10,5.4,11.6,0,0,0,0.0,0.0,6.0,12.3,0,0,0,0.0,0.0
6971,10,18,11,7.0,11.9,0,0,0,0.0,0.0,7.7,12.5,0,0,0,0.0,0.0
6972,10,18,12,8.7,12.3,0,0,0,0.0,0.0,9.5,12.9,0,0,0,0.0,0.0
6973,10,18,13,10.5,12.8,0,0,0,0.0,0.0,11.3,13.5,0,0,0,0.0,0.0
6974,10,18,14,12.1,13.3,0,0,0,0.0,0.0,13.0,14.0,0,0,0,0.0,0.0
6975,10,18,15,13.5,13.9,0,0,0,0.0,0.0,14.4,14.6,0,0,0,0.0,0.0
6976,10,18,16,14.5,14.4,0,0,0,0.0,0.0,15.5,15.2,0,0,0,0.0,0.0
6977,10,18,17,15.2,14.9,0,0,0,0.0,0.0,16.2,15.7,0,0,0,0.0,0.0
6978,10,18,18,15.4,15.2,0,0,0,0.0,0.0,16.4,16.0,0,0,0,0.0,0.0
6979,10,18,19,15.2,15.5,0,0,0,0.0,0.0,16.2,16.3,0,0,0,0.0,0.0
6980,10,18,20,14.5,15.7,0,0,0,0.0,0.0,15.5,16.5,0,0,0,0.0,0.0
6981,10,18,21,13.5,15.8,0,0,0,0.0,0.0,14.4,16.6,0,0,0,0.0,0.0
6982,10,18,22,12.1,15.8,0,0,0,0.0,0.0,13.0,16.6,0,0,0,0.0,0.0
6983,10,18,23,10.5,15.6,0,0,0,0.0,0.0,11.3,16.4,0,0,0,0.0,0.0
6984,10,19,0,8.1,15.2,0,0,0,0.0,0.0,8.9,16.0,0,0,0,0.0,0.0
6985,10,19,1,6.4,14.7,0,0,0,0.0,0.0,7.1,15.5,0,0,0,0.0,0.0
6986,10,19,2,4.8,14.1,0,0,0,0.0,0.0,5.4,14.9,0,0,0,0.0,0.0
6987,10,19,3,3.4,13.5,0,0,0,0.0,0.0,3.9,14.2,0,0,0,0.0,0.0
6988,10,19,4,2.3,12.8,0,0,0,0.0,0.0,2.8,13.5,0,0,0,0.0,0.0
6989,10,19,5,1.6,12.1,0,0,0,0.0,0.0,2.1,12.8,0,0,0,0.0,0.0
6990,10,19,6,1.4,11.4,0,0,0,0.0,0.0,1.9,12.1,0,0,0,0.0,0.0
6991,10,19,7,1.6,10.9,0,0,0,0.0,0.0,2.1,11.6,0,0,0,0.0,0.0
6992,10,19,8,2.3,10.7,0,0,0,0.0,0.0,2.8,11.3,0,0,0,0.0,0.0
6993,10,19,9,3.4,10.6,0,0,0,0.0,0.0,3.9,11.2,0,0,0,0.0,0.0
6994,10,19,10,4.8,10.7,0,0,0,0.0,0.0,5.4,11.3,0,0,0,0.0,0.0
6995,10,19,11,6.4,11.0,0,0,0,0.0,0.0,7.1,11.6,0,0,0,0.0,0.0
6996,10,19,12,8.1,11.4,0,0,0,0.0,0.0,8.9,12.1,0,0,0,0.0,0.0
6997,10,19,13,9.8,11.9,0,0,0,0.0,0.0,10.7,12.6,0,0,0,0.0,0.0
6998,10,19,14,11.5,12.5,0,0,0,0.0,0.0,12.3,13.2,0,0,0,0.0,0.0
6999,10,19,15,12.8,13.1,0,0,0,0.0,0.0,13.8,13.8,0,0,0,0.0,0.0
7000,10,19,16,13.9,13.6,0,0,0,0.0,0.0,14.9,14.4,0,0,0,0.0,0.0
7001,10,19,17,14.6,14.1,0,0,0,0.0,0.0,15.6,14.9,0,0,0,0.0,0.0
7002,10,19,18,14.8,14.5,0,0,0,0.0,0.0,15.8,15.2,0,0,0,0.0,0.0
7003,10,19,19,14.6,14.7,0,0,0,0.0,0.0,15.6,15.6,0,0,0,0.0,0.0
7004,10,19,20,13.9,15.0,0,0,0,0.0,0.0,14.9,15.8,0,0,0,0.0,0.0
7005,10,19,21,12.8,15.1,0,0,0,0.0,0.0,13.8,15.9,0,0,0,0.0,0.0
7006,10,19,22,11.5,15.0,0,0,0,0.0,0.0,12.3,15.9,0,0,0,0.0,0.0
7007,10,19,23,9.8,14.9,0,0,0,0.0,0.0,10.7,15.7,0,0,0,0.0,0.0
7008,10,20,0,8.6,14.6,0,0,0,0.0,0.0,9.3,15.4,0,0,0,0.0,0.0
7009,10,20,1,6.8,14.2,0,0,0,0.0,0.0,7.5,15.0,0,0,0,0.0,0.0
7010,10,20,2,5.2,13.7,0,0,0,0.0,0.0,5.8,14.5,0,0,0,0.0,0.0
7011,10,20,3,3.8,13.1,0,0,0,0.0,0.0,4.4,13.9,0,0,0,0.0,0.0
7012,10,20,4,2.8,12.5,0,0,0,0.0,0.0,3.3,13.2,0,0,0,0.0,0.0
7013,10,20,5,2.1,11.8,0,0,0,0.0,0.0,2.6,12.6,0,0,0,0.0,0.0
7014,10,20,6,1.9,11.2,0,0,0,0.0,0.0,2.4,12.0,0,0,0,0.0,0.0
7015,10,20,7,2.1,10.8,0,0,0,0.0,0.0,2.6,11.5,0,0,0,0.0,0.0
7016,10,20,8,2.8,10.6,0,0,0,0.0,0.0,3.3,11.3,0,0,0,0.0,0.0
7017,10,20,9,3.8,10.6,0,0,0,0.0,0.0,4.4,11.2,0,0,0,0.0,0.0
7018,10,20,10,5.2,10.7,0,0,0,0.0,0.0,5.8,11.4,0,0,0,0.0,0.0
7019,10,20,11,6.8,11.0,0,0,0,0.0,0.0,7.5,11.7,0,0,0,0.0,0.0
7020,10,20,12,8.6,11.5,0,0,0,0.0,0.0,9.3,12.2,0,0,0,0.0,0.0
7021,10,20,13,10.3,12.0,0,0,0,0.0,0.0,11.1,12.7,0,0,0,0.0,0.0
7022,10,20,14,11.9,12.6,0,0,0,0.0,0.0,12.8,13.4,0,0,0,0.0,0.0
7023,10,20,15,13.3,13.3,0,0,0,0.0,0.0,14.2,14.0,0,0,0,0.0,0.0
7024,10,20,16,14.4,13.8,0,0,0,0.0,0.0,15.3,14.6,0,0,0,0.0,0.0
7025,10,20,17,15.0,14.3,0,0,0,0.0,0.0,16.0,15.1,0,0,0,0.0,0.0
7026,10,20,18,15.3,14.7,0,0,0,0.0,0.0,16.3,15.5,0,0,0,0.0,0.0
7027,10,20,19,15.0,15.0,0,0,0,0.0,0.0,16.0,15.8,0,0,0,0.0,0.0
7028,10,20,20,14.4,15.2,0,0,0,0.0,0.0,15.3,16.1,0,0,0,0.0,0.0
7029,10,20,21,13.3,15.4,0,0,0,0.0,0.0,14.2,16.2,0,0,0,0.0,0.0
7030,10,20,22,11.9,15.3,0,0,0,0.0,0.0,12.8,16.2,0,0,0,0.0,0.0
7031,10,20,23,10.3,15.2,0,0,0,0.0,0.0,11.1,16.0,0,0,0,0.0,0.0
7032,10,21,0,9.9,15.0,0,0,0,0.0,0.0,10.7,15.8,0,0,0,0.0,0.0
7033,10,21,1,8.2,14.7,0,0,0,0.0,0.0,8.9,15.5,0,0,0,0.0,0.0
7034,10,21,2,6.6,14.3,0,0,0,0.0,0.0,7.2,15.1,0,0,0,0.0,0.0
7035,10,21,3,5.2,13.7,0,0,0,0.0,0.0,5.8,14.5,0,0,0,0.0,0.0
7036,10,21,4,4.1,13.2,0,0,0,0.0,0.0,4.6,13.9,0,0,0,0.0,0.0
7037,10,21,5,3.4,12.6,0,0,0,0.0,0.0,4.0,13.3,0,0,0,0.0,0.0
7038,10,21,6,3.2,12.1,0,0,0,0.0,0.0,3.7,12.8,0,0,0,0.0,0.0
7039,10,21,7,3.4,11.7,0,0,0,0.0,0.0,4.0,12.4,0,0,0,0.0,0.0
7040,10,21,8,4.1,11.5,0,0,0,0.0,0.0,4.6,12.2,0,0,0,0.0,0.0
7041,10,21,9,5.2,11.5,0,0,0,0.0,0.0,5.8,12.2,0,0,0,0.0,0.0
7042,10,21,10,6.6,11.7,0,0,0,0.0,0.0,7.2,12.4,0,0,0,0.0,0.0
7043,10,21,11,8.2,12.0,0,0,0,0.0,0.0,8.9,12.7,0,0,0,0.0,0.0
7044,10,21,12,9.9,12.5,0,0,0,0.0,0.0,10.7,13.2,0,0,0,0.0,0.0
7045,10,21,13,11.7,13.1,0,0,0,0.0,0.0,12.5,13.8,0,0,0,0.0,0.0
7046,10,21,14,13.3,13.7,0,0,0,0.0,0.0,14.1,14.5,0,0,0,0.0,0.0
7047,10,21,15,14.7,14.4,0,0,0,0.0,0.0,15.6,15.1,0,0,0,0.0,0.0
7048,10,21,16,15.7,15.0,0,0,0,0.0,0.0,16.7,15.7,0,0,0,0.0,0.0
7049,10,21,17,16.4,15.5,0,0,0,0.0,0.0,17.4,16.3,0,0,0,0.0,0.0
7050,10,21,18,16.6,15.9,0,0,0,0.0,0.0,17.6,16.7,0,0,0,0.0,0.0
7051,10,21,19,16.4,16.2,0,0,0,0.0,0.0,17.4,17.0,0,0,0,0.0,0.0
7052,10,21,20,15.7,16.5,0,0,0,0.0,0.0,16.7,17.3,0,0,0,0.0,0.0
7053,10,21,21,14.7,16.6,0,0,0,0.0,0.0,15.6,17.4,0,0,0,0.0,0.0
7054,10,21,22,13.3,16.6,0,0,0,0.0,0.0,14.1,17.4,0,0,0,0.0,0.0
7055,10,21,23,11.7,16.4,0,0,0,0.0,0.0,12.5,17.3,0,0,0,0.0,0.0
7056,10,22,0,11.7,16.3,0,0,0,0.0,0.0,12.5,17.1,0,0,0,0.0,0.0
7057,10,22,1,10.0,16.0,0,0,0,0.0,0.0,10.7,16.8,0,0,0,0.0,0.0
7058,10,22,2,8.4,15.6,0,0,0,0.0,0.0,9.0,16.4,0,0,0,0.0,0.0
7059,10,22,3,7.0,15.2,0,0,0,0.0,0.0,7.5,15.9,0,0,0,0.0,0.0
7060,10,22,4,5.9,14.6,0,0,0,0.0,0.0,6.4,15.4,0,0,0,0.0,0.0
7061,10,22,5,5.2,14.1,0,0,0,0.0,0.0,5.7,14.8,0,0,0,0.0,0.0
7062,10,22,6,5.0,13.6,0,0,0,0.0,0.0,5.5,14.3,0,0,0,0.0,0.0
7063,10,22,7,5.2,13.2,0,0,0,0.0,0.0,5.7,13.9,0,0,0,0.0,0.0
7064,10,22,8,5.9,13.1,0,0,0,0.0,0.0,6.4,13.7,0,0,0,0.0,0.0
7065,10,22,9,7.0,13.1,0,0,0,0.0,0.0,7.5,13.7,0,0,0,0.0,0.0
7066,10,22,10,8.4,13.3,0,0,0,0.0,0.0,9.0,14.0,0,0,0,0.0,0.0
7067,10,22,11,10.0,13.7,0,0,0,0.0,0.0,10.7,14.3,0,0,0,0.0,0.0
7068,10,22,12,11.7,14.2,0,0,0,0.0,0.0,12.5,14.8,0,0,0,0.0,0.0
7069,10,22,13,13.4,14.8,0,0,0,0.0,0.0,14.3,15.4,0,0,0,0.0,0.0
7070,10,22,14,15.1,15.4,0,0,0,0.0,0.0,15.9,16.1,0,0,0,0.0,0.0
7071,10,22,15,16.4,16.1,0,0,0,0.0,0.0,17.4,16.8,0,0,0,0.0,0.0
7072,10,22,16,17.5,16.7,0,0,0,0.0,0.0,18.5,17.4,0,0,0,0.0,0.0
7073,10,22,17,18.2,17.2,0,0,0,0.0,0.0,19.2,17.9,0,0,0,0.0,0.0
7074,10,22,18,18.4,17.6,0,0,0,0.0,0.0,19.4,18.4,0,0,0,0.0,0.0
7075,10,22,19,18.2,17.9,0,0,0,0.0,0.0,19.2,18.7,0,0,0,0.0,0.0
7076,10,22,20,17.5,18.2,0,0,0,0.0,0.0,18.5,19.0,0,0,0,0.0,0.0
7077,10,22,21,16.4,18.3,0,0,0,0.0,0.0,17.4,19.1,0,0,0,0.0,0.0
7078,10,22,22,15.1,18.3,0,0,0,0.0,0.0,15.9,19.1,0,0,0,0.0,0.0
7079,10,22,23,13.4,18.2,0,0,0,0.0,0.0,14.3,19.0,0,0,0,0.0,0.0
7080,10,23,0,13.3,18.0,0,0,0,0.0,0.0,14.0,18.8,0,0,0,0.0,0.0
7081,10,23,1,11.5,17.7,0,0,0,0.0,0.0,12.2,18.5,0,0,0,0.0,0.0
7082,10,23,2,9.9,17.3,0,0,0,0.0,0.0,10.5,18.1,0,0,0,0.0,0.0
7083,10,23,3,8.5,16.8,0,0,0,0.0,0.0,9.1,17.6,0,0,0,0.0,0.0
7084,10,23,4,7.5,16.3,0,0,0,0.0,0.0,8.0,17.1,0,0,0,0.0,0.0
7085,10,23,5,6.8,15.7,0,0,0,0.0,0.0,7.3,16.5,0,0,0,0.0,0.0
7086,10,23,6,6.6,15.2,0,0,0,0.0,0.0,7.1,15.9,0,0,0,0.0,0.0
7087,10,23,7,6.8,14.9,0,0,0,0.0,0.0,7.3,15.6,0,0,0,0.0,0.0
7088,10,23,8,7.5,14.7,0,0,0,0.0,0.0,8.0,15.4,0,0,0,0.0,0.0
7089,10,23,9,8.5,14.7,0,0,0,0.0,0.0,9.1,15.4,0,0,0,0.0,0.0
7090,10,23,10,9.9,14.9,0,0,0,0.0,0.0,10.5,15.6,0,0,0,0.0,0.0
7091,10,23,11,11.5,15.3,0,0,0,0.0,0.0,12.2,15.9,0,0,0,0.0,0.0
7092,10,23,12,13.3,15.8,0,0,0,0.0,0.0,14.0,16.4,0,0,0,0.0,0.0
7093,10,23,13,15.0,16.4,0,0,0,0.0,0.0,15.8,17.1,0,0,0,0.0,0.0
7094,10,23,14,16.6,17.0,0,0,0,0.0,0.0,17.5,17.7,0,0,0,0.0,0.0
7095,10,23,15,18.0,17.7,0,0,0,0.0,0.0,18.9,18.4,0,0,0,0.0,0.0
7096,10,23,16,19.1,18.3,0,0,0,0.0,0.0,20.0,19.0,0,0,0,0.0,0.0
7097,10,23,17,19.7,18.8,0,0,0,0.0,0.0,20.7,19.5,0,0,0,0.0,0.0
7098,10,23,18,20.0,19.2,0,0,0,0.0,0.0,21.0,20.0,0,0,0,0.0,0.0
7099,10,23,19,19.7,19.5,0,0,0,0.0,0.0,20.7,20.3,0,0,0,0.0,0.0
7100,10,23,20,19.1,19.8,0,0,0,0.0,0.0,20.0,20.6,0,0,0,0.0,0.0
7101,10,23,21,18.0,19.9,0,0,0,0.0,0.0,18.9,20.7,0,0,0,0.0,0.0
7102,10,23,22,16.6,19.9,0,0,0,0.0,0.0,17.5,20.7,0,0,0,0.0,0.0
7103,10,23,23,15.0,19.7,0,0,0,0.0,0.0,15.8,20.6,0,0,0,0.0,0.0
7104,10,24,0,14.1,19.5,0,0,0,0.0,0.0,14.8,20.4,0,0,0,0.0,0.0
7105,10,24,1,12.3,19.2,0,0,0,0.0,0.0,13.0,20.0,0,0,0,0.0,0.0
7106,10,24,2,10.7,18.7,0,0,0,0.0,0.0,11.3,19.5,0,0,0,0.0,0.0
7107,10,24,3,9.3,18.2,0,0,0,0.0,0.0,9.9,19.0,0,0,0,0.0,0.0
7108,10,24,4,8.3,17.6,0,0,0,0.0,0.0,8.8,18.3,0,0,0,0.0,0.0
7109,10,24,5,7.6,17.0,0,0,0,0.0,0.0,8.1,17.7,0,0,0,0.0,0.0
7110,10,24,6,7.4,16.4,0,0,0,0.0,0.0,7.9,17.1,0,0,0,0.0,0.0
7111,10,24,7,7.6,16.0,0,0,0,0.0,0.0,8.1,16.7,0,0,0,0.0,0.0
